swim,bike,run
21.8426,46.4796,31.6778
18.3871,49.7204,31.8925
22.1383,46.5953,31.2664
18.1270,48.6417,33.2312
21.1045,45.5990,33.2964
21.9725,47.4365,30.5910
20.9245,45.6042,33.4713
21.9973,45.8543,32.1484
22.2190,47.8240,29.9570
22.4360,47.6130,29.9510
21.8897,46.8486,31.2616
22.0785,49.4510,28.4705
20.9098,50.2713,28.8189
21.6420,49.3020,29.0559
19.3177,46.4755,34.2067
20.7287,48.8866,30.3846
16.1294,47.2799,36.5908
18.3247,48.8791,32.7962
18.9165,48.5885,32.4950
18.8557,46.9099,34.2344
22.1670,45.7025,32.1305
21.0830,43.7483,35.1688
18.2182,48.8747,32.9071
20.3378,44.8395,34.8226
21.6961,45.5446,32.7594
21.6866,48.1411,30.1722
20.3240,50.1292,29.5468
20.9211,44.6172,34.4617
20.4998,45.5389,33.9613
21.7193,42.2756,36.0050
21.8318,44.6228,33.5455
21.2309,45.8664,32.9027
21.1307,42.6112,36.2582
21.3372,48.0981,30.5648
17.3901,42.0446,40.5652
20.6038,50.4407,28.9555
19.8765,46.8636,33.2598
20.0830,46.2717,33.6454
23.8907,45.4411,30.6682
21.0289,51.6704,27.3007
21.0380,48.1398,30.8222
21.6788,46.3295,31.9917
20.5217,47.9614,31.5169
19.5285,48.8259,31.6457
20.9746,47.5843,31.4411
18.1022,43.1280,38.7698
17.6236,48.1322,34.2442
17.8308,50.3789,31.7902
21.6391,47.0381,31.3228
22.7637,43.4631,33.7732
20.7547,46.0044,33.2408
23.6960,41.2463,35.0577
22.9308,41.6819,35.3873
19.6822,47.2493,33.0685
19.8013,46.4083,33.7904
17.8622,46.5112,35.6266
22.6341,47.3062,30.0596
24.4409,46.8371,28.7220
21.6433,49.5984,28.7582
20.5037,48.6032,30.8931
24.6609,45.4688,29.8703
18.2429,45.0444,36.7127
19.6184,46.1375,34.2442
30.3966,42.6790,26.9245
22.1682,47.3312,30.5006
26.1341,43.6311,30.2348
24.3137,43.5707,32.1156
20.4348,46.9732,32.5920
19.9599,45.2832,34.7569
23.0505,49.2271,27.7224
19.3230,49.4249,31.2521
23.4894,47.4759,29.0347
22.3553,47.7822,29.8626
21.1198,43.9813,34.8989
19.3040,46.6797,34.0163
19.7687,47.4130,32.8183
19.0333,45.9124,35.0542
20.1443,43.8960,35.9597
18.0552,47.1999,34.7449
19.0229,49.6638,31.3133
17.4057,47.2428,35.3515
20.9067,47.3267,31.7665
22.4612,44.2521,33.2866
19.8193,46.8081,33.3726
19.1336,48.1510,32.7154
23.1986,41.2265,35.5749
16.6514,48.8152,34.5334
19.0835,50.5542,30.3622
18.9435,48.8843,32.1721
18.1190,51.1084,30.7726
19.0096,49.3733,31.6171
21.0134,45.4183,33.5683
17.9665,48.7604,33.2731
18.1499,46.6920,35.1581
21.2410,43.9430,34.8160
19.4080,43.6318,36.9603
22.2342,45.3604,32.4054
19.2359,42.4689,38.2952
22.2710,47.6138,30.1152
23.2207,49.3426,27.4367
19.0244,45.6630,35.3126
19.7958,47.2542,32.9500
18.9166,51.9002,29.1832
17.3050,47.2687,35.4263
19.2690,49.9557,30.7753
19.8527,50.0291,30.1183
22.1623,45.4511,32.3866
21.5666,42.6408,35.7926
19.8297,43.6339,36.5365
18.2581,42.6161,39.1257
20.7730,45.8005,33.4265
21.4981,41.9542,36.5477
20.0923,42.5252,37.3825
16.5797,43.9247,39.4956
20.7627,48.9006,30.3367
19.6876,44.1756,36.1368
20.7810,39.3873,39.8316
20.2749,47.0809,32.6443
23.0957,47.1157,29.7886
18.0787,48.4642,33.4570
21.4244,44.9017,33.6739
22.4154,44.6780,32.9066
23.0616,54.5575,22.3809
24.5728,43.8061,31.6211
21.2325,46.8188,31.9487
22.0690,45.3094,32.6215
23.8226,44.2347,31.9428
19.8681,47.3871,32.7448
21.0194,44.6893,34.2913
19.9787,44.9181,35.1032
16.8116,46.0002,37.1882
21.0339,48.5952,30.3709
20.6947,46.4712,32.8340
18.7097,48.0515,33.2387
19.5357,49.5729,30.8914
18.6432,47.5183,33.8385
19.4809,48.7365,31.7826
18.7938,45.8198,35.3864
19.3914,44.0516,36.5570
18.7838,48.0125,33.2037
21.5318,46.3300,32.1382
21.5880,48.7342,29.6777
20.2857,42.9893,36.7250
18.0035,45.7898,36.2067
22.1598,42.8126,35.0276
16.9638,46.6442,36.3919
21.6709,45.2165,33.1126
21.9091,47.7172,30.3737
18.8982,46.8077,34.2941
20.0970,49.8739,30.0291
19.7721,46.7322,33.4957
19.7524,46.5496,33.6981
19.4083,48.2914,32.3003
26.3659,44.6633,28.9708
20.2227,50.2836,29.4937
22.4825,47.8627,29.6547
23.3152,46.0672,30.6176
20.7773,45.6685,33.5542
18.4273,46.4293,35.1434
17.8834,46.3988,35.7178
20.1018,49.8992,29.9990
19.3966,45.7790,34.8244
18.5089,50.5566,30.9344
15.7021,52.0099,32.2880
18.1497,49.1414,32.7089
21.8171,46.2823,31.9006
20.3122,46.3579,33.3299
21.8499,45.7610,32.3891
22.7502,48.2049,29.0449
20.4352,46.7264,32.8383
24.2056,41.6788,34.1156
20.3626,40.9015,38.7359
21.9504,43.5952,34.4544
18.7487,49.2687,31.9825
24.8409,45.2063,29.9528
26.5608,42.3612,31.0780
22.7960,45.3801,31.8239
25.9992,45.0843,28.9165
25.1019,44.9026,29.9955
22.6851,44.1787,33.1362
21.7258,47.0235,31.2507
18.9835,44.7654,36.2511
20.4872,46.0696,33.4433
19.1349,46.0473,34.8178
22.8607,46.8855,30.2538
19.6821,47.4256,32.8923
17.5334,46.7827,35.6839
19.5727,44.7573,35.6700
20.3867,47.2750,32.3383
19.3080,49.5741,31.1179
19.6214,46.7522,33.6264
22.1555,43.2203,34.6242
21.9990,47.8894,30.1116
19.6254,47.2536,33.1210
17.9062,45.9287,36.1651
17.9365,49.8575,32.2060
21.5854,45.9798,32.4347
21.2859,42.6745,36.0396
19.5030,47.1673,33.3297
22.8074,45.4611,31.7316
21.0739,45.8198,33.1063
18.6662,47.8248,33.5090
22.9065,49.6706,27.4229
20.2270,43.6744,36.0986
14.1539,50.7952,35.0509
21.3943,45.6063,32.9994
18.8379,48.4302,32.7319
21.1037,49.8989,28.9974
20.5288,48.2967,31.1745
20.3640,48.2276,31.4084
23.4451,46.5962,29.9587
21.8405,46.7973,31.3622
20.5517,43.2008,36.2475
24.4487,46.0211,29.5302
20.8997,47.3498,31.7505
24.0609,45.9098,30.0292
19.2646,49.6936,31.0419
17.8776,45.5178,36.6046
21.8420,45.7656,32.3924
18.8872,45.6247,35.4881
20.9795,49.4423,29.5782
19.9298,46.7870,33.2832
21.0274,45.3028,33.6698
20.7604,45.7507,33.4889
19.7632,45.7903,34.4465
22.2869,42.9924,34.7207
18.4273,56.1656,25.4071
22.4368,48.9549,28.6082
22.0286,42.1454,35.8260
21.3170,41.9318,36.7512
18.3159,46.2201,35.4641
22.8415,41.2854,35.8731
21.6948,47.0292,31.2760
23.2735,48.6061,28.1204
21.0290,49.2104,29.7606
19.8548,47.0909,33.0544
23.3213,43.3953,33.2834
21.6672,45.8321,32.5007
23.1976,43.4141,33.3884
21.1029,45.0165,33.8806
23.0956,47.8693,29.0351
20.7185,48.2147,31.0668
21.4401,49.5768,28.9832
18.2184,45.6943,36.0873
18.7419,48.1078,33.1503
20.0117,48.6497,31.3386
21.0116,48.7640,30.2244
22.7684,45.6035,31.6281
22.7251,44.0583,33.2166
23.2844,45.1278,31.5877
21.9950,48.3640,29.6410
19.3890,50.9338,29.6772
21.0379,44.5308,34.4313
18.8200,48.1756,33.0044
22.0390,47.4244,30.5366
26.6718,45.7988,27.5294
20.5931,42.8441,36.5628
20.5541,49.3991,30.0469
19.6047,48.2818,32.1135
21.9260,44.6279,33.4461
23.9755,45.6305,30.3940
21.0092,48.1641,30.8266
21.1148,47.2753,31.6098
19.7160,44.0511,36.2328
22.3131,43.6013,34.0856
21.4050,47.9693,30.6257
19.0946,48.6187,32.2867
19.3016,47.6127,33.0856
20.5684,48.6492,30.7824
20.5317,48.5047,30.9636
22.4945,47.0034,30.5021
23.3635,43.0317,33.6048
17.9036,50.6401,31.4563
15.6728,48.5224,35.8047
21.3570,47.2203,31.4227
20.6640,44.0405,35.2955
19.5310,47.5557,32.9133
16.7700,50.2437,32.9863
16.7815,50.6181,32.6004
20.5758,47.8275,31.5967
21.3225,46.1184,32.5591
22.9403,48.9056,28.1540
21.2229,48.7488,30.0283
19.8130,47.1377,33.0494
22.9121,44.8515,32.2364
20.7414,50.1225,29.1360
14.9013,48.3689,36.7298
23.8172,43.9400,32.2428
22.4076,45.9141,31.6783
19.4662,47.0633,33.4704
20.6485,49.0196,30.3319
25.1604,47.6262,27.2134
21.6846,44.3100,34.0054
21.5173,47.6375,30.8452
18.5999,44.2003,37.1998
18.7691,50.4163,30.8146
18.2271,47.4465,34.3263
22.2763,47.3599,30.3638
26.8189,44.1518,29.0293
18.8640,45.6565,35.4795
19.2413,49.6958,31.0629
20.2456,48.0474,31.7070
20.8917,45.9883,33.1200
18.6975,48.0685,33.2340
21.0118,46.2135,32.7747
23.8105,46.0283,30.1613
20.3098,47.3505,32.3398
21.9438,45.5547,32.5015
21.4549,43.9169,34.6282
20.3688,47.5935,32.0377
18.0954,49.8343,32.0703
21.2096,48.1113,30.6791
24.4039,43.2178,32.3783
18.0270,51.7854,30.1876
19.3522,43.5902,37.0576
21.6529,49.1655,29.1816
20.8871,47.0845,32.0283
21.8686,41.5043,36.6272
16.7043,44.3498,38.9460
18.3655,43.5457,38.0889
21.0423,49.1570,29.8007
21.0218,47.4296,31.5486
21.4509,47.1194,31.4297
19.7138,48.5990,31.6872
24.3482,46.6281,29.0237
17.2711,46.2179,36.5110
17.8300,41.2064,40.9636
20.4654,47.9455,31.5891
21.0150,49.0640,29.9210
19.0364,44.3863,36.5773
22.8774,46.5370,30.5856
20.1624,45.5246,34.3130
22.8947,44.5618,32.5435
18.2657,42.7122,39.0221
25.7485,43.0507,31.2008
20.9589,46.4538,32.5873
22.6379,46.4365,30.9257
20.7469,44.9547,34.2984
17.3978,43.2156,39.3866
16.6637,45.2693,38.0670
19.6872,46.8113,33.5015
24.2850,44.5891,31.1259
25.3064,43.9180,30.7756
18.5960,51.0014,30.4026
20.5285,44.9043,34.5672
23.4163,47.1911,29.3926
19.2799,48.2834,32.4367
21.9140,46.1586,31.9274
18.5178,47.9481,33.5341
21.6356,44.7203,33.6441
20.3169,46.2037,33.4795
19.9669,45.7568,34.2763
22.9083,43.9138,33.1779
19.0953,51.1286,29.7761
16.3913,51.8303,31.7784
20.7798,48.5605,30.6597
16.9624,52.8431,30.1945
19.2525,47.9152,32.8323
22.8392,44.6173,32.5435
19.1968,47.6787,33.1245
17.7006,47.7466,34.5529
18.9290,47.6263,33.4447
18.3130,42.7770,38.9100
13.6464,59.8527,26.5009
20.7173,47.5241,31.7586
21.1341,48.6551,30.2108
25.8094,45.5840,28.6066
22.4719,45.5410,31.9870
18.7088,47.0457,34.2455
19.2478,51.0587,29.6935
19.8551,48.0930,32.0519
19.7203,45.6558,34.6239
18.0492,44.6490,37.3017
22.4345,46.2384,31.3271
17.3556,51.1347,31.5097
19.4378,45.2281,35.3341
18.6102,47.7185,33.6713
17.7665,49.0893,33.1442
18.3800,51.2924,30.3275
21.0214,50.0574,28.9212
21.4421,44.7273,33.8305
22.0919,47.6643,30.2437
21.1829,47.2797,31.5374
20.1108,45.7094,34.1798
20.4255,47.3146,32.2599
15.7393,47.5172,36.7435
19.5342,45.3623,35.1035
27.2616,44.0842,28.6542
17.3267,45.5971,37.0762
19.8579,45.7899,34.3522
22.5218,45.7442,31.7340
22.6548,43.8357,33.5095
17.9443,46.5692,35.4865
18.0361,44.2536,37.7103
20.0954,44.8303,35.0742
19.4835,45.6377,34.8789
22.3088,44.4893,33.2019
19.7955,44.8969,35.3076
19.5982,42.6002,37.8016
20.6846,41.9844,37.3310
20.4981,48.2053,31.2966
20.6785,49.1052,30.2163
21.6902,44.6446,33.6651
15.6242,47.7494,36.6264
22.4510,39.6487,37.9003
22.8652,48.1462,28.9886
25.9159,41.6216,32.4625
24.2311,45.4752,30.2938
22.4988,47.9339,29.5673
23.3035,45.4233,31.2732
22.0873,44.8673,33.0454
26.0789,45.6137,28.3074
16.9753,49.7331,33.2916
20.9229,50.3280,28.7492
16.9801,48.1084,34.9116
18.8952,46.5044,34.6004
17.0357,49.4601,33.5042
19.1619,49.4395,31.3986
20.8465,49.2229,29.9307
17.9709,47.8885,34.1406
21.6877,47.4009,30.9114
19.6177,45.8507,34.5316
23.0828,47.4630,29.4542
19.7355,51.5480,28.7166
21.9723,46.9910,31.0367
20.0331,43.7862,36.1808
17.1559,50.9432,31.9009
19.4030,49.0618,31.5352
17.0040,49.8910,33.1050
22.3469,46.3777,31.2753
21.3746,49.2496,29.3758
16.0882,51.3003,32.6115
21.9650,43.5076,34.5273
21.5698,48.9315,29.4987
20.7575,48.8539,30.3886
21.0432,43.1835,35.7734
26.1383,46.1118,27.7499
21.6369,48.5684,29.7947
19.7722,47.8132,32.4146
23.1076,48.6056,28.2869
21.8275,48.4329,29.7397
22.1000,45.9721,31.9279
19.8498,47.0250,33.1252
19.4249,48.5857,31.9895
26.2636,43.9632,29.7732
18.4167,48.0268,33.5565
20.2517,46.2184,33.5299
20.1227,47.4914,32.3859
21.9315,48.5782,29.4902
21.9974,47.6090,30.3936
20.7733,44.4643,34.7624
22.7569,45.7957,31.4475
19.9253,43.8510,36.2238
21.0994,44.8266,34.0740
24.3102,43.9087,31.7811
21.7268,46.6714,31.6018
23.4599,44.4878,32.0523
22.9721,45.0751,31.9528
21.5469,44.5879,33.8652
20.2833,46.2522,33.4645
22.8175,47.6687,29.5139
20.6661,48.7631,30.5707
21.4324,43.9266,34.6410
22.8880,47.1074,30.0046
19.4605,46.7806,33.7589
20.7192,46.1388,33.1420
18.8300,49.4784,31.6916
20.2857,46.3471,33.3671
18.4582,45.3655,36.1764
24.3678,46.8866,28.7456
19.8066,49.1845,31.0089
29.8313,40.6520,29.5167
19.1746,49.1309,31.6946
19.9919,45.6915,34.3166
20.3135,48.4187,31.2678
28.2054,43.5142,28.2805
25.5471,44.9584,29.4946
19.2740,49.1459,31.5801
20.9325,47.7599,31.3076
20.8637,47.2624,31.8739
19.1839,45.1622,35.6539
19.2471,47.1789,33.5740
19.4592,47.3430,33.1978
20.5162,48.4427,31.0411
21.3811,46.4280,32.1910
23.9525,47.6995,28.3480
18.2126,45.7230,36.0643
20.7571,48.2780,30.9649
22.3798,47.0026,30.6176
24.6840,45.5174,29.7986
21.1753,46.5580,32.2667
21.0725,47.5359,31.3916
22.7634,43.3179,33.9187
20.1271,44.9932,34.8797
21.0159,44.1451,34.8390
23.7985,45.7672,30.4343
17.9782,47.9248,34.0970
22.2377,43.9889,33.7735
22.5139,45.0086,32.4775
23.6424,48.2743,28.0833
21.9883,47.0908,30.9210
20.1910,47.0980,32.7111
24.2961,44.9896,30.7143
23.0589,46.0770,30.8641
21.4018,45.0451,33.5531
26.0550,43.7305,30.2145
24.0276,42.8459,33.1265
30.6952,43.2863,26.0185
18.0940,50.3301,31.5759
21.9680,42.9967,35.0353
20.4672,49.0879,30.4449
19.9196,48.4749,31.6055
20.6551,46.7042,32.6407
19.7351,46.2013,34.0635
20.2785,48.7878,30.9337
18.3612,48.6915,32.9472
19.6166,46.4825,33.9009
22.2605,46.9944,30.7451
17.6202,43.4165,38.9633
19.9638,49.9246,30.1116
16.8231,48.6683,34.5085
22.2149,45.5926,32.1924
17.4208,47.9353,34.6440
26.5499,43.3368,30.1133
20.2957,49.8532,29.8511
22.0650,46.8433,31.0916
22.4438,48.1112,29.4450
21.8162,47.3083,30.8755
18.4424,49.7134,31.8442
19.6247,51.1450,29.2303
23.1680,46.5793,30.2527
23.5141,43.7956,32.6903
18.5714,47.5794,33.8492
17.6909,46.9566,35.3524
21.7725,47.5338,30.6936
21.2749,47.1170,31.6081
19.3961,46.9985,33.6054
19.5120,45.1674,35.3206
19.3067,47.6354,33.0579
23.4250,47.4964,29.0786
22.7017,45.4346,31.8637
22.8339,44.4433,32.7228
25.1880,44.5055,30.3065
21.6929,44.7239,33.5832
20.4768,48.1261,31.3971
23.8299,46.3354,29.8347
16.1546,50.3205,33.5250
16.7121,49.9953,33.2926
20.3128,41.4844,38.2029
17.0723,43.6166,39.3111
21.7062,45.8360,32.4578
21.3002,41.7812,36.9186
24.3306,44.4433,31.2261
23.9627,48.5340,27.5033
23.7259,46.7819,29.4923
21.3216,44.5947,34.0837
23.8091,45.2268,30.9642
23.4936,43.7125,32.7939
20.2347,46.3015,33.4637
24.5794,45.0578,30.3628
21.2021,47.3539,31.4440
19.6316,45.1537,35.2147
23.1580,44.9851,31.8569
23.9481,47.6326,28.4193
19.0746,46.1080,34.8175
20.8905,48.8994,30.2100
23.7989,45.3557,30.8454
18.9446,44.2161,36.8392
23.8657,41.8647,34.2696
14.8728,52.5318,32.5954
22.5248,46.5491,30.9261
18.6964,48.0545,33.2491
20.2679,49.4555,30.2766
21.1651,48.0039,30.8310
19.7897,49.3627,30.8477
18.0583,50.0575,31.8842
23.3073,45.7517,30.9410
23.9570,43.7320,32.3111
22.4444,43.6734,33.8822
22.3414,45.3418,32.3168
21.2144,48.8006,29.9850
21.0663,47.2147,31.7190
20.0418,49.4541,30.5041
21.5622,45.4467,32.9911
21.9961,44.7476,33.2563
18.3539,49.7049,31.9412
23.0435,46.2629,30.6936
18.7596,45.7509,35.4895
20.3109,46.5980,33.0911
21.0027,45.5575,33.4398
18.1087,49.6842,32.2071
22.6361,45.4148,31.9491
19.9714,49.3944,30.6342
20.5360,46.3972,33.0668
19.4568,48.2826,32.2606
19.3450,50.2380,30.4170
18.2483,48.6097,33.1420
17.8105,48.2789,33.9107
21.9711,46.3219,31.7071
21.8888,47.3179,30.7933
21.1187,45.8235,33.0578
20.5075,48.1385,31.3540
19.8711,47.0751,33.0538
21.9098,43.8398,34.2505
21.0426,47.6291,31.3283
23.7867,46.3751,29.8382
19.9425,45.6565,34.4010
18.1663,47.6984,34.1353
21.4344,45.7944,32.7712
20.5385,43.1777,36.2838
20.8296,46.6073,32.5631
16.9252,44.3537,38.7211
23.6118,46.0525,30.3357
20.0143,47.3948,32.5909
20.1789,47.8002,32.0210
19.4374,46.5319,34.0307
25.7479,46.2532,27.9989
22.7741,44.9726,32.2533
20.3582,43.9031,35.7387
17.0657,42.0678,40.8665
18.7136,50.9373,30.3491
19.4296,50.9540,29.6163
22.7108,44.2719,33.0173
20.9080,46.7941,32.2979
20.3553,48.6799,30.9648
20.2294,46.3692,33.4014
19.3396,51.8247,28.8357
18.3774,48.5791,33.0436
22.7313,47.7479,29.5207
23.6130,46.0575,30.3295
19.0399,47.7215,33.2386
19.4930,48.1164,32.3907
21.1402,47.3836,31.4761
18.3221,48.3874,33.2905
21.0303,46.2088,32.7609
17.6637,46.6503,35.6860
18.7700,48.0623,33.1677
16.9191,49.1730,33.9079
20.2729,45.4025,34.3247
19.7108,49.2719,31.0173
15.2094,54.4509,30.3396
19.6580,50.6487,29.6933
18.5589,47.3146,34.1265
20.2514,48.7120,31.0366
20.4100,45.7524,33.8376
23.2202,46.9222,29.8576
22.0645,46.1813,31.7541
23.6230,42.9213,33.4557
22.3998,46.3261,31.2742
22.4015,44.8843,32.7142
21.3683,44.0813,34.5505
21.0020,43.2194,35.7786
19.2164,45.2546,35.5290
19.8219,48.0421,32.1360
18.6012,48.9484,32.4504
19.3054,48.4441,32.2505
20.2530,47.8578,31.8892
19.2631,47.1411,33.5957
20.6837,48.3341,30.9823
18.5891,46.5525,34.8585
20.5979,44.8930,34.5091
19.8676,39.7692,40.3632
22.9736,49.4690,27.5574
20.8222,48.2648,30.9130
23.6981,44.5491,31.7528
20.6033,48.3770,31.0197
19.8678,46.4072,33.7250
19.1265,48.3266,32.5469
20.7989,49.2265,29.9746
21.5415,45.3401,33.1184
21.1574,47.1941,31.6484
19.0570,46.5619,34.3811
21.3918,49.1079,29.5004
22.5650,46.8393,30.5957
20.7767,50.3204,28.9029
21.7264,43.0970,35.1766
17.4110,39.9013,42.6877
18.3911,44.0828,37.5262
20.6132,46.8348,32.5521
22.1851,45.3616,32.4533
18.4901,46.2959,35.2140
21.5054,45.2981,33.1965
18.1360,47.9479,33.9160
20.5758,46.1665,33.2577
19.0780,47.8622,33.0598
22.0634,45.4264,32.5102
19.2230,46.5177,34.2593
17.8390,50.0647,32.0963
22.5746,46.5027,30.9227
18.2788,47.8607,33.8605
16.4984,49.1815,34.3202
21.2918,48.1731,30.5351
21.2258,47.1764,31.5978
20.9632,47.4060,31.6308
21.5879,47.5484,30.8637
21.6463,49.6361,28.7175
22.4707,47.4929,30.0364
17.2787,48.1177,34.6036
20.2651,46.1060,33.6289
20.4237,46.3110,33.2652
21.5030,47.5765,30.9205
17.1480,49.4203,33.4317
23.3655,46.7519,29.8826
19.5081,49.5832,30.9087
19.9575,47.1583,32.8842
25.3594,47.4076,27.2331
26.8305,45.5823,27.5872
22.4033,48.2132,29.3835
20.2414,44.6786,35.0800
21.3182,46.3442,32.3376
20.9911,48.0957,30.9132
17.7821,49.6353,32.5826
19.2881,48.6455,32.0664
20.4058,47.4985,32.0957
21.2453,46.8377,31.9170
24.0342,43.9041,32.0617
22.4484,46.7317,30.8200
19.7743,47.1462,33.0795
25.4411,42.8345,31.7244
21.1015,42.8903,36.0082
17.4347,48.8609,33.7044
24.9974,46.6578,28.3448
19.5519,48.2095,32.2386
21.8457,44.5898,33.5645
20.0602,45.0556,34.8841
26.0609,42.6606,31.2785
16.3154,49.7652,33.9194
19.3098,48.2586,32.4316
19.1568,50.3522,30.4910
17.7041,47.7936,34.5024
20.8657,46.7744,32.3599
21.4293,44.8184,33.7524
20.2467,47.0942,32.6591
20.0418,45.2603,34.6979
21.4081,48.1937,30.3982
21.6430,48.0679,30.2891
23.5789,41.6490,34.7722
24.1404,42.3634,33.4962
20.4762,48.5117,31.0120
17.6589,47.8935,34.4476
21.4648,45.5260,33.0092
16.6216,50.7769,32.6015
17.7439,48.9328,33.3234
19.4123,47.3270,33.2607
25.1745,43.4062,31.4193
20.7622,47.9838,31.2540
25.6924,44.5492,29.7584
23.1683,47.9538,28.8779
20.1527,44.0815,35.7658
21.1993,47.7724,31.0283
23.3386,46.0731,30.5882
15.7218,48.9659,35.3123
19.5056,48.6584,31.8360
18.8783,48.1271,32.9946
19.0370,46.8774,34.0856
20.0252,45.8426,34.1321
19.4769,47.4219,33.1012
23.4318,47.1900,29.3782
22.8427,46.1823,30.9750
24.1795,42.0559,33.7645
17.0096,41.4634,41.5270
22.0037,46.1813,31.8150
19.7929,48.6342,31.5730
20.3148,46.8522,32.8330
20.0042,45.6642,34.3316
18.6604,48.6741,32.6655
21.0192,46.8654,32.1154
19.7130,48.0353,32.2517
23.5373,44.5421,31.9206
20.0592,44.5363,35.4046
20.1353,45.7336,34.1311
14.6622,52.7622,32.5756
16.4363,51.2747,32.2890
24.8670,44.2635,30.8694
22.5593,47.3787,30.0619
22.0284,44.4731,33.4986
24.5914,45.9830,29.4256
17.0419,51.9848,30.9734
17.9350,52.6635,29.4015
18.8982,45.8358,35.2660
22.8222,46.1397,31.0382
20.4799,43.1254,36.3947
18.5715,53.2090,28.2194
22.5923,49.4169,27.9909
18.5597,49.4332,32.0071
20.3648,47.2912,32.3441
21.0318,48.1109,30.8573
23.9095,47.6683,28.4221
19.5395,45.0066,35.4539
22.8807,44.8775,32.2419
21.7330,42.6211,35.6459
21.3100,47.3755,31.3145
21.8588,45.9276,32.2135
18.0373,44.1922,37.7705
22.0560,42.3700,35.5740
20.9129,49.9790,29.1081
23.0027,48.0079,28.9894
24.0449,45.8359,30.1193
18.4791,45.2247,36.2961
23.2652,45.2968,31.4379
18.5812,47.9416,33.4772
21.1590,46.1669,32.6741
26.3059,47.0212,26.6730
20.6670,47.9169,31.4161
25.6733,41.7372,32.5895
25.0672,43.0822,31.8506
22.2243,46.3127,31.4630
23.7029,46.5647,29.7324
19.3167,47.5202,33.1630
20.1744,46.6128,33.2128
24.0591,44.9935,30.9474
18.8198,47.2077,33.9725
20.4493,45.8141,33.7366
18.8260,48.3877,32.7863
24.8602,42.8686,32.2713
20.6270,46.2060,33.1670
19.3376,45.4487,35.2137
21.1537,45.2196,33.6267
20.4427,45.2311,34.3262
29.3180,41.8660,28.8161
21.4847,51.4925,27.0228
23.2152,44.5467,32.2381
19.3490,50.0732,30.5778
17.8053,50.8139,31.3808
22.0543,47.5930,30.3527
22.1236,46.6033,31.2731
21.3457,45.1363,33.5179
25.9756,43.8235,30.2009
19.8149,46.6765,33.5086
22.3043,46.8260,30.8697
19.0529,47.3849,33.5622
21.7115,47.8110,30.4775
23.4097,45.0088,31.5815
21.8701,47.8286,30.3013
18.5062,51.3882,30.1056
18.9370,48.2548,32.8083
19.3011,50.8219,29.8770
19.7997,48.0421,32.1582
20.1834,46.6445,33.1721
22.5321,48.5872,28.8807
16.3915,48.2288,35.3797
17.2746,42.0705,40.6549
21.3994,48.1513,30.4494
20.8928,47.4483,31.6588
22.2319,43.2216,34.5465
20.1645,46.1325,33.7030
23.6477,40.5976,35.7548
18.9408,50.1306,30.9286
21.6867,49.3749,28.9384
19.0679,50.9377,29.9944
23.6078,47.7898,28.6024
24.7421,44.4989,30.7590
18.9684,47.2873,33.7443
23.7456,45.3580,30.8963
21.5299,49.1155,29.3546
19.3323,46.5768,34.0909
24.1914,43.0451,32.7635
18.7188,47.7021,33.5791
20.2590,47.2410,32.5000
21.7267,48.9540,29.3193
18.8556,47.3395,33.8049
19.3190,45.5324,35.1486
22.9043,47.5484,29.5473
17.8134,45.3256,36.8610
22.6740,42.4526,34.8734
21.1861,43.0332,35.7806
23.6661,46.7593,29.5746
20.2110,44.9315,34.8575
26.9361,43.7131,29.3507
24.8389,40.8111,34.3500
22.7962,47.5240,29.6798
21.9905,46.1780,31.8315
20.2023,48.6337,31.1640
19.6139,47.7095,32.6765
22.4459,45.6159,31.9381
21.7182,47.1695,31.1124
22.3038,48.3983,29.2978
19.3373,46.6696,33.9931
21.9974,47.1784,30.8241
20.3728,47.2258,32.4015
19.8214,45.8735,34.3051
20.7204,46.0703,33.2094
20.7781,46.8019,32.4200
21.9913,44.9254,33.0832
20.6084,44.8033,34.5883
22.4793,47.2902,30.2305
20.2137,49.1339,30.6524
22.6529,43.8468,33.5004
18.2985,47.7680,33.9336
19.7049,46.3743,33.9208
21.9441,47.6846,30.3713
19.3092,46.4436,34.2472
20.5510,45.3083,34.1407
21.1277,46.7472,32.1250
20.8893,45.5342,33.5766
18.9556,45.3363,35.7080
21.2565,44.2087,34.5348
18.4341,44.5175,37.0484
17.0906,42.4042,40.5052
20.2584,50.5307,29.2109
21.9100,47.8401,30.2499
22.1587,49.8185,28.0229
18.5327,46.8729,34.5944
19.0679,47.5769,33.3552
20.7899,47.5090,31.7011
22.3319,47.3794,30.2886
19.0019,45.4319,35.5662
17.6935,44.8347,37.4718
21.2018,44.7707,34.0275
18.9586,48.1086,32.9328
22.4717,47.8858,29.6425
20.9795,45.6976,33.3229
18.7676,47.1948,34.0377
17.2790,48.0338,34.6872
19.5501,47.5697,32.8802
24.9188,44.5081,30.5731
18.9367,45.3374,35.7259
20.7051,44.6693,34.6256
23.4212,45.1910,31.3878
22.4429,45.8616,31.6954
25.0889,44.8933,30.0178
18.5286,45.5179,35.9535
18.5787,44.2996,37.1217
20.6095,45.5423,33.8482
18.6882,45.8388,35.4730
20.8020,42.7050,36.4930
22.5273,46.6978,30.7749
23.5329,46.7960,29.6711
20.5868,47.1315,32.2817
23.1617,45.0292,31.8090
23.2646,45.5173,31.2181
23.4769,44.0951,32.4281
